id,typeOfQuestion,first_color,second_color,third_color,clicks,rating,C3_name,distance_expectedC3,distance_HSV,distance_LCh,distance_CMYK,distance_RGB,distance_Lab
5710cbe10cade,twoColorsObj,#FF0000,#FFFF00,#80FF00,451,5,DK-Green ,0.18,0.18,0.15,0.16,0.2,0.15
5710cc5a7829c,twoColorsObj,#FF0000,#FFFF00,#ffa100,101,4,NA       ,0.08,0.08,0.07,0.07,0.1,0.06
5710cd99df604,twoColorsObj,#FF0000,#FFFF00,#FF6F00,121,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5710ce6c1308c,twoColorsObj,#FF0000,#FFFF00,#FF6F00,116,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5710ceb320fdf,twoColorsObj,#FF0000,#FFFF00,#ffa100,32,3,NA       ,0.08,0.08,0.07,0.07,0.1,0.06
5710cf445718e,twoColorsObj,#FF0000,#FFFF00,#7f00ff,78,3,NA       ,0.37,0.37,0.37,0.36,0.38,0.36
5710d140b7c5a,twoColorsObj,#FF0000,#FFFF00,#ffa100,200,3,NA       ,0.08,0.08,0.07,0.07,0.1,0.06
5710d28fec2d1,twoColorsObj,#FF0000,#FFFF00,#ffa100,65,2,NA       ,0.08,0.08,0.07,0.07,0.1,0.06
5710d71ff24c3,twoColorsObj,#FF0000,#FFFF00,#FF9F00,29,5,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5710d8d6aecd6,twoColorsObj,#FF0000,#FFFF00,#FF6F00,113,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5710e3d7c1247,twoColorsObj,#FF0000,#FFFF00,#FFFFFF,0,0,NA       ,0.2,0.2,0.19,0.19,0.22,0.19
5710e540a9514,twoColorsObj,#FF0000,#FFFF00,#FF8000,24,4,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
5710e60f69205,twoColorsObj,#FF0000,#FFFF00,#FF6F00,364,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5710ffa5dd7be,twoColorsObj,#FF0000,#FFFF00,#FF6F00,345,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57110028bc74b,twoColorsObj,#FF0000,#FFFF00,#FF6F00,70,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
571103343658b,twoColorsObj,#FF0000,#FFFF00,#FF6F00,51,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5711106ab212a,twoColorsObj,#FF0000,#FFFF00,#FF6F00,357,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57111f6c42412,twoColorsObj,#FF0000,#FFFF00,#FF6F00,288,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57112a657ac25,twoColorsObj,#FF0000,#FFFF00,#ffa100,22,4,NA       ,0.08,0.08,0.07,0.07,0.1,0.06
57112b9e10661,twoColorsObj,#FF0000,#FFFF00,#FF9F00,317,2,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
57112ce735a14,twoColorsObj,#FF0000,#FFFF00,#FF8000,255,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
57112d8509632,twoColorsObj,#FF0000,#FFFF00,#FF6F00,27,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57112da850667,twoColorsObj,#FF0000,#FFFF00,#FF6F00,1,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57112ebc85ba1,twoColorsObj,#FF0000,#FFFF00,#FF8000,205,4,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
57112f57403ee,twoColorsObj,#FF0000,#FFFF00,#FF8000,373,4,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
571130c5cd6e9,twoColorsObj,#FF0000,#FFFF00,#FF6F00,80,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
571130d934bda,twoColorsObj,#FF0000,#FFFF00,#ffa100,244,5,NA       ,0.08,0.08,0.07,0.07,0.1,0.06
57113163e6fb1,twoColorsObj,#FF0000,#FFFF00,#FF6F00,380,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5711338142ff8,twoColorsObj,#FF0000,#FFFF00,#FF9F00,195,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5711348e42f02,twoColorsObj,#FF0000,#FFFF00,#FF6F00,365,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
571137a34931a,twoColorsObj,#FF0000,#FFFF00,#FF9F00,29,3,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
571137cd27765,twoColorsObj,#FF0000,#FFFF00,#ffa6a6,184,2,NA       ,0.16,0.16,0.15,0.15,0.17,0.15
571138253c724,twoColorsObj,#FF0000,#FFFF00,#FF9F00,376,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5711389736065,twoColorsObj,#FF0000,#FFFF00,#FF9F00,25,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5711389736065,twoColorsObj,#FF0000,#FFFF00,#0000FF,557,3,Navy-Blue,0.42,0.42,0.41,0.41,0.43,0.41
57113ce1334e0,twoColorsObj,#FF0000,#FFFF00,#FF9F00,294,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
57113d4d93c81,twoColorsObj,#FF0000,#FFFF00,#FF6F00,20,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57113de4aed1a,twoColorsObj,#FF0000,#FFFF00,#FF6F00,53,3,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57113e6176346,twoColorsObj,#FF0000,#FFFF00,#FF6F00,31,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5711405eb4abb,twoColorsObj,#FF0000,#FFFF00,#FF9F00,146,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
57114ae35c9ec,twoColorsObj,#FF0000,#FFFF00,#FF6F00,38,3,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
571153ca15566,twoColorsObj,#FF0000,#FFFF00,#FF8000,28,3,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
571153e3025f9,twoColorsObj,#FF0000,#FFFF00,#FF8000,39,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
571154184c9bd,twoColorsObj,#FF0000,#FFFF00,#ffa100,18,5,NA       ,0.08,0.08,0.07,0.07,0.1,0.06
5711641931da5,twoColorsObj,#FF0000,#FFFF00,#FF9F00,109,5,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
571165992a5c1,twoColorsObj,#FF0000,#FFFF00,#FF6F00,524,2,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57116b9b879bf,twoColorsObj,#FF0000,#FFFF00,#00FF00,56,4,Yellow   ,0.21,0.21,0.18,0.18,0.22,0.17
5711703bd85fc,twoColorsObj,#FF0000,#FFFF00,#ffa100,5,5,NA       ,0.08,0.08,0.07,0.07,0.1,0.06
5711760a3dfe0,twoColorsObj,#FF0000,#FFFF00,#FF6F00,43,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57117fe7495aa,twoColorsObj,#FF0000,#FFFF00,#FF6F00,27,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5711800f2c5f3,twoColorsObj,#FF0000,#FFFF00,#FF6F00,44,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
571183866d73f,twoColorsObj,#FF0000,#FFFF00,#FF6F00,30,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57119224388ef,twoColorsObj,#FF0000,#FFFF00,#ffa100,47,5,NA       ,0.08,0.08,0.07,0.07,0.1,0.06
5711ace2ee7ed,twoColorsObj,#FF0000,#FFFF00,#FF6F00,47,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5711cbde51bb0,twoColorsObj,#FF0000,#FFFF00,#FF6F00,28,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
571210e10d88b,twoColorsObj,#FF0000,#FFFF00,#FF9F00,68,3,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
571214121717c,twoColorsObj,#FF0000,#FFFF00,#FF6F00,38,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5712197fbccd5,twoColorsObj,#FF0000,#FFFF00,#FF8000,69,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
57121e2a63601,twoColorsObj,#FF0000,#FFFF00,#FF6F00,3,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57122801e1da9,twoColorsObj,#FF0000,#FFFF00,#FF8000,39,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
57123bec83e8e,twoColorsObj,#FF0000,#FFFF00,#FF8000,36,2,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
57123e4050550,twoColorsObj,#FF0000,#FFFF00,#FF9F00,44,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
571247f66fb51,twoColorsObj,#FF0000,#FFFF00,#FF9F00,721,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
571252e6d2e70,twoColorsObj,#FF0000,#FFFF00,#FF6F00,27,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
571254945e4d5,twoColorsObj,#FF0000,#FFFF00,#FF9F00,32,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
571260c120253,twoColorsObj,#FF0000,#FFFF00,#FF8000,24,3,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
57127bcfaafb0,twoColorsObj,#FF0000,#FFFF00,#FF6F00,25,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5712a254e00f7,twoColorsObj,#FF0000,#FFFF00,#FF6F00,56,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5712a47f6f8a6,twoColorsObj,#FF0000,#FFFF00,#D7A700,803,2,NA       ,0.1,0.1,0.08,0.08,0.11,0.07
5712bd55a8a13,twoColorsObj,#FF0000,#FFFF00,#ffa100,35,4,NA       ,0.08,0.08,0.07,0.07,0.1,0.06
5712c2b021f58,twoColorsObj,#FF0000,#FFFF00,#FF9F00,37,5,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5712c57f97f25,twoColorsObj,#FF0000,#FFFF00,#FF9F00,36,5,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5713923c1bbc7,twoColorsObj,#FF0000,#FFFF00,#FF6F00,100,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5713b10383207,twoColorsObj,#FF0000,#FFFF00,#FF9F00,534,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5713dd915ca28,twoColorsObj,#FF0000,#FFFF00,#FF0050,120,1,NA       ,0.1,0.1,0.11,0.11,0.1,0.11
5713fc80c942a,twoColorsObj,#FF0000,#FFFF00,#FF8000,78,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
571410751e7b0,twoColorsObj,#FF0000,#FFFF00,#91c01d,180,2,NA       ,0.15,0.15,0.13,0.13,0.17,0.12
57142079d871e,twoColorsObj,#FF0000,#FFFF00,#FF6F00,40,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5714dc153397f,twoColorsObj,#FF0000,#FFFF00,#FF8000,54,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
57153eb9b4bed,twoColorsObj,#FF0000,#FFFF00,#FF6F00,273,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5716e9900f6ea,twoColorsObj,#FF0000,#FFFF00,#FF6F00,33,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57190633f233f,twoColorsObj,#FF0000,#FFFF00,#FB0080,178,3,NA       ,0.14,0.14,0.15,0.15,0.15,0.15
572106a31c230,twoColorsObj,#FF0000,#FFFF00,#FF8000,837,3,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
5727633cd6511,twoColorsObj,#FF0000,#FFFF00,#00FF00,107,4,Yellow   ,0.21,0.21,0.18,0.18,0.22,0.17
57277ba3c5a5c,twoColorsObj,#FF0000,#FFFF00,#FF9F00,153,5,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5727d86840dc8,twoColorsObj,#FF0000,#FFFF00,#FF8000,396,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
5727f6d19e901,twoColorsObj,#FF0000,#FFFF00,#FF9F00,117,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5734918f46823,twoColorsObj,#FF0000,#FFFF00,#80FF00,185,4,DK-Green ,0.18,0.18,0.15,0.16,0.2,0.15
5734aa4c927a8,twoColorsObj,#FF0000,#FFFF00,#FF6F00,419,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5734d89183dab,twoColorsObj,#FF0000,#FFFF00,#FF6F00,21,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5735d3455a84c,twoColorsObj,#FF0000,#FFFF00,#FF8000,29,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
5736048bb110b,twoColorsObj,#FF0000,#FFFF00,#FF6F00,41,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
573634984323e,twoColorsObj,#FF0000,#FFFF00,#FF6F00,42,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57366c199283c,twoColorsObj,#FF0000,#FFFF00,#FF6F00,44,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5738cf3d97a58,twoColorsObj,#FF0000,#FFFF00,#FF6F00,334,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57427cf6bad0c,twoColorsObj,#FF0000,#FFFF00,#FF8000,15,3,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
574297edae49c,twoColorsObj,#FF0000,#FFFF00,#FF8000,9,4,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
574511e99b6d9,twoColorsObj,#FF0000,#FFFF00,#FF6F00,413,5,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
57451c3b38192,twoColorsObj,#FF0000,#FFFF00,#FF8000,14,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
5745350dc1e22,twoColorsObj,#FF0000,#FFFF00,#FF6F00,107,4,NA       ,0.06,0.06,0.07,0.06,0.07,0.07
5745500f6e643,twoColorsObj,#FF0000,#FFFF00,#FF8000,37,5,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
57459c393bbd0,twoColorsObj,#FF0000,#FFFF00,#FF9F00,55,4,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5745b5cbe3caa,twoColorsObj,#FF0000,#FFFF00,#FF8000,1277,3,NA       ,0.07,0.07,0.06,0.06,0.08,0.06
5745c1c07cc0c,twoColorsObj,#FF0000,#FFFF00,#FF9F00,47,5,NA       ,0.08,0.08,0.07,0.07,0.09,0.06
5745f6f039dc9,twoColorsObj,#FF0000,#FFFF00,#FFFFFF,0,3,NA       ,0.2,0.2,0.19,0.19,0.22,0.19
